"item_code","item_name","brand","category1","category2","total_amount","total_sale","first_sale_date","last_sale_date","min_price","max_price","avg_price"
9966,"OYUNCAK VAK.4 ARAC TASIYAN TIR.","OYUNCAK","OYUNCAK","ZEKA GELISTIRICI","4","105.80","2019-09-06 08:34:42","2019-09-06 08:34:42","26.45","26.45","26.45"
11190,"KIRTA.YENER KUP BLOK NOT KAGIGI","KIRTASIYELER","EV","KITAP-DERGI-KIRTASIYE","13","44.85","2019-03-13 20:31:27","2019-08-15 12:23:39","3.45","3.45","3.45"
19293,"ULKER 1587-03 FLIPZ BIT.KRAKER 60 GR *18*","ULKER","GIDA","BISKUVI-CEREZ","9","26.10","2019-03-17 09:59:11","2019-03-17 09:59:11","2.90","2.90","2.90"
23797,"GEZER NEOKLASIK BAYAN ZENNE 2 GT1YZM.08850.00","GEZER","EV","TEKSTIL-GIYIM-AKSESUAR","7","97.30","2019-06-15 21:09:50","2019-06-15 21:09:50","13.90","13.90","13.90"
3648,"MABER KALEMLIK 1116","KIRTASIYELER","EV","KITAP-DERGI-KIRTASIYE","6","7.20","2019-04-13 13:54:15","2019-04-13 13:54:15","1.20","1.20","1.20"
11484,"PRT.BAYAN YAZLIK TERLIK","TERLIK","EV","TEKSTIL-GIYIM-AKSESUAR","9","76.05","2019-04-15 09:04:53","2019-04-15 09:04:53","8.45","8.45","8.45"
18261,"ULKER 1084-06 KRISPI TIRT.PEY.SOGAN 92 GR *14*","ULKER","GIDA","BISKUVI-CEREZ","7","18.55","2019-04-03 14:40:07","2019-04-03 14:40:07","2.65","2.65","2.65"
14799,"BERRAK BAYAN IP ASKILI","BERRAK","EV","TEKSTIL-GIYIM-AKSESUAR","6","17136.00","2019-04-17 08:12:30","2019-04-17 08:12:30","2856.00","2856.00","2856.00"
1595,"GOLBASI TURP SIYAH","TURP","YESILLIK","GOLBASI MANAV","8","845664.00","2019-08-27 12:23:39","2019-08-27 12:23:39","105708.00","105708.00","105708.00"
5776,"ALGIDA MARAS SADE FIST.SE.PROMO 500 ML *6*","ALGIDA","SUT","DONDURMA-SUTLU TATLI","4","56.00","2019-01-16 08:17:25","2019-01-16 08:17:25","14.00","14.00","14.00"
1741,"GILLETTE MACH3 8'LI BICAK","GILLETTE","KOZMETIK","YUZ BAKIM","10","431520.00","2019-07-12 10:33:18","2019-07-12 10:33:18","43152.00","43152.00","43152.00"
21096,"BIZIM M.MAYONEZ 250 GR *12*","BIZIM","GIDA","HAZIR YEMEK-KONSERVE-SALCA","3","7596.00","2019-09-02 11:39:14","2019-09-02 11:39:14","2532.00","2532.00","2532.00"
9678,"TITIZ TP-858 DOMY PELUSLU MOP","TITIZ","TEMIZLIK","EV GERECLERI","8","67.60","2019-08-10 08:57:28","2019-08-10 08:57:28","8.45","8.45","8.45"
8165,"JOVI OYUN HAMURU 4 LU","KIRTASIYELER","EV","KITAP-DERGI-KIRTASIYE","7","8.40","2019-07-10 08:20:46","2019-07-10 08:20:46","1.20","1.20","1.20"
5475,"NILDEN YUMURTA 30'LU BEYAZ (M)","NILDEN","KAHVALTILIK","YUMURTA-ZEYTIN","2","16.98","2019-02-12 13:54:15","2019-02-12 13:54:15","8.49","8.49","8.49"
4277,"ALGIDA MARAS 1 LT SADE YENI *4*","ALGIDA","SUT","DONDURMA-SUTLU TATLI","6","52344.00","2019-04-23 15:42:23","2019-04-23 15:42:23","8724.00","8724.00","8724.00"
47,"TURP JAPON","TURP","YESILLIK","MALATYA MANAV","10","22.50","2019-01-23 08:39:45","2019-01-23 08:39:45","2.25","2.25","2.25"
17799,"NESTLE CORN FLAKES 225 GR *18*","NESTLE","KAHVALTILIK","KAHVALTILIK GEVREK","9","44.91","2019-12-03 13:27:27","2019-12-03 13:27:27","4.99","4.99","4.99"
6813,"OYUNCAK BARBIE SEF MUTFAK SET","OYUNCAK","OYUNCAK","ZEKA GELISTIRICI","7","566.65","2019-07-27 19:53:35","2019-07-27 19:53:35","80.95","80.95","80.95"
4844,"SINDY RESIM DEFTERI 25X35","KIRTASIYELER","EV","KITAP-DERGI-KIRTASIYE","5","23.75","2019-07-29 21:17:18","2019-07-29 21:17:18","4.75","4.75","4.75"
27388,"KITAP INFAZCI","KITAPLAR","EV","KITAP-DERGI-KIRTASIYE","8","103.20","2019-02-13 14:11:21","2019-02-13 14:11:21","12.90","12.90","12.90"
6832,"GUNSAN SEMPATY UCLU TOP.FISLI PRZ","GUNSAN","EV","ELEKTRIK-ELEKTRONIK","8","121536.00","2019-08-12 17:28:17","2019-08-12 17:28:17","15192.00","15192.00","15192.00"
2011,"KOZA BAYAN TANGA 44626","KOZA","EV","TEKSTIL-GIYIM-AKSESUAR","1","2604.00","2019-05-15 17:28:17","2019-05-15 17:28:17","2604.00","2604.00","2604.00"
15626,"BEYPILIC SOKLU TABAKLI BUT PIRZOLA","BEYPILIC","KUMES","PILIC","10","191.30","2019-03-28 13:22:37","2019-03-28 13:22:37","19.13","19.13","19.13"
17723,"HERO BABY 500 GR.1 BEB.FORM","HERO","BEBEK","HAZIR YEMEK-MAMA","10","106320.00","2019-10-05 08:21:35","2019-10-05 08:21:35","10632.00","10632.00","10632.00"
19934,"KENTON PIR.UNU SADE 500 GR *12*","KENTON","GIDA","UNLU MAMUL-TATLI","4","15.80","2019-01-04 13:34:29","2019-01-04 13:34:29","3.95","3.95","3.95"
25338,"KITAP SEYH BEDREDDIN","KITAPLAR","EV","KITAP-DERGI-KIRTASIYE","8","95.20","2019-02-20 18:50:39","2019-02-20 18:50:39","11.90","11.90","11.90"
26462,"GEZER 1960.00 PANDUF BEBE ERKEK","GEZER","EV","TEKSTIL-GIYIM-AKSESUAR","8","111.92","2019-03-26 19:16:19","2019-03-26 19:16:19","13.99","13.99","13.99"
20274,"TUKAS MAYONEZ 725 CC GR *12*","TUKAS","GIDA","HAZIR YEMEK-KONSERVE-SALCA","6","20808.00","2019-11-16 17:36:15","2019-11-16 17:36:15","3468.00","3468.00","3468.00"
21477,"BINGO MATIK 10 KG SODA ETKILI *1*","BINGO","DETERJAN","CAMASIR YIKAMA","5","108120.00","2019-01-26 21:17:18","2019-01-26 21:17:18","21624.00","21624.00","21624.00"
1496,"AYTAC CERKEZ DANA SUCUK ACILI ACIK","AYTAC","ET","ISLENMIS ET","10","486.00","2019-02-28 18:16:26","2019-02-28 18:16:26","48.60","48.60","48.60"
11761,"PRIMA A.BABY DEV JUNIOR PLUS 48 LI *2*","PRIMA","BEBEK","BEBE MALZEMELERI","4","165.36","2019-06-23 21:41:26","2019-06-23 21:41:26","41.34","41.34","41.34"
8848,"MAGIC ZEKA KUP","OYUNCAK","OYUNCAK","ZEKA GELISTIRICI","10","20.00","2019-05-19 21:41:26","2019-07-22 08:14:55","2.00","2.00","2.00"
8619,"MESTON CIM USTU CICEKLIK","KARO","KARO","KARO","23","805.00","2019-06-12 19:11:34","2019-11-19 08:23:12","35.00","35.00","35.00"
25025,"NERGIS MAK.FIYONK 5 KG.","NERGIS","GIDA","BAKLIYAT-MAKARNA","14","300.30","2019-03-30 08:42:30","2019-11-18 19:03:29","21.45","21.45","21.45"
11135,"KEYROAD 250 GR BEYAZ TUTKAL","KIRTASIYELER","EV","KITAP-DERGI-KIRTASIYE","8","9.60","2019-11-03 12:23:39","2019-11-03 12:23:39","1.20","1.20","1.20"
14045,"ODESAN 240 YP 5+2 SPR DEFTER","KIRTASIYELER","EV","KITAP-DERGI-KIRTASIYE","3","3672.00","2019-06-02 08:54:31","2019-06-02 08:54:31","1224.00","1224.00","1224.00"
5835,"GEZER P.ARASI EVA MERDANEGT5YME.07799.00","GEZER","EV","TEKSTIL-GIYIM-AKSESUAR","3","54.75","2019-11-17 08:04:50","2019-11-17 08:04:50","18.25","18.25","18.25"
19203,"ERNET1621 GIRGIR IKILI","ERNET","TEMIZLIK","EV GERECLERI","2","5.52","2019-03-27 18:50:39","2019-03-27 18:50:39","2.76","2.76","2.76"
56,"TURP","TURP","YESILLIK","MALATYA MANAV","9","16.11","2019-03-26 08:34:02","2019-03-26 08:34:02","1.79","1.79","1.79"
25373,"FRITOLOY DORITOS NAC.SUPER 107 GR.*23*","FRITOLAY","GIDA","BISKUVI-CEREZ","6","30.00","2019-12-10 08:15:48","2019-12-10 08:15:48","5.00","5.00","5.00"
23299,"139 LUKS OVAL NISA MATARA","KIRTASIYELER","EV","KITAP-DERGI-KIRTASIYE","9","39636.00","2019-01-11 11:19:10","2019-01-11 11:19:10","4404.00","4404.00","4404.00"
18029,"ULKER KREMINI 1781-01 65 GR JELLY TUR.*24*","ULKER","SEKERLEME","SAKIZ-SEKERLEME","7","6972.00","2019-05-01 17:10:49","2019-05-01 17:10:49","996.00","996.00","996.00"
23642,"OYUNCAK 3 IN 1 SILINDIR KULE","OYUNCAK","OYUNCAK","ZEKA GELISTIRICI","15","347.25","2019-03-31 18:03:57","2019-08-05 08:17:50","23.15","23.15","23.15"
6522,"UNTAD SANDVIC EKO PAKET 6'LI 360 GR","UNTAD","GIDA","UNLU MAMUL-TATLI","9","27216.00","2019-09-06 12:26:50","2019-09-06 12:26:50","3024.00","3024.00","3024.00"
27422,"CALINMIS HAYAT","KITAPLAR","EV","KITAP-DERGI-KIRTASIYE","4","23.04","2019-05-11 21:41:26","2019-05-11 21:41:26","5.76","5.76","5.76"
24993,"A.AVIEN OJE 271","AVIEN","KOZMETIK","MAKYAJ","2","3.80","2019-08-10 19:03:29","2019-08-10 19:03:29","1.90","1.90","1.90"
3187,"PIKNIK 1494-P KART.TAB.10 LU KC *120*","PIKNIK","EV","MUTFAK GERECLERI","6","20.94","2019-09-24 20:37:19","2019-11-17 09:27:30","3.49","3.49","3.49"
402,"PRT.OYUNCAK PELUS CIVCIV KARMA","OYUNCAK","OYUNCAK","ZEKA GELISTIRICI","10","59.00","2019-12-15 08:05:55","2019-12-15 08:05:55","5.90","5.90","5.90"
22898,"F.S.MEHMED HAN VE LIDERLIK SIRLARI","KITAPLAR","EV","KITAP-DERGI-KIRTASIYE","4","35.60","2019-03-18 08:17:25","2019-03-18 08:17:25","8.90","8.90","8.90"
23124,"30 GUNDE MUKEMMEL CILT","KITAPLAR","EV","KITAP-DERGI-KIRTASIYE","1","4.92","2019-11-14 12:26:50","2019-11-14 12:26:50","4.92","4.92","4.92"
6948,"PALMIYE AVAKADO YAGI","PALMIYE","KOZMETIK","KISISEL BAKIM","10","35.40","2019-07-29 08:57:10","2019-07-29 08:57:10","3.54","3.54","3.54"
9519,"COLGATE D.FIR.PREMIER *12*","COLGATE","KOZMETIK","AGIZ BAKIM","5","4560.00","2019-01-22 11:19:10","2019-01-22 11:19:10","912.00","912.00","912.00"
21029,"DALAN BANYO SAB.900 GR.ANTIK PRINA*12*","DALAN","KOZMETIK","DUS-BANYO","7","54.60","2019-07-12 13:34:32","2019-07-12 13:34:32","7.80","7.80","7.80"
10800,"GARNIER 3 ETK.MUK.MAK.TEM.LOS..K-HAS.CLT.","GARNIER","KOZMETIK","KISISEL BAKIM","4","71.60","2019-11-03 16:20:27","2019-11-03 16:20:27","17.90","17.90","17.90"
3707,"BIFA 850 NEGRILLO MOZ BIS.175 GR*12*","BIFA","GIDA","BISKUVI-CEREZ","2","2112.00","2019-05-20 13:16:07","2019-05-20 13:16:07","1056.00","1056.00","1056.00"
11601,"GOLF MATRAX MEYV.BUZ AN-CI-LIM*24*","GOLF","SUT","DONDURMA-SUTLU TATLI","2","1824.00","2019-02-18 08:17:25","2019-02-18 08:17:25","912.00","912.00","912.00"
21735,"TITIZ ARONI AP-9091 PAPATYA ERZ.KB. 1,7 LT","TITIZ","EV","MUTFAK GERECLERI","2","10.50","2019-07-20 09:27:30","2019-07-20 09:27:30","5.25","5.25","5.25"
20063,"ETI NEGRO 40 MINI *16*","ETI","GIDA","BISKUVI-CEREZ","6","2664.00","2019-02-26 10:20:40","2019-02-26 10:20:40","444.00","444.00","444.00"
11157,"PELIKAN 12R SULU BOYA BY","KIRTASIYELER","EV","KITAP-DERGI-KIRTASIYE","10","12.00","2019-07-11 10:44:55","2019-07-11 10:44:55","1.20","1.20","1.20"
3761,"OYUNCAK MELISSA VE PUPPY BEBEK","OYUNCAK","OYUNCAK","ZEKA GELISTIRICI","6","208.50","2019-10-24 10:33:18","2019-10-24 10:33:18","34.75","34.75","34.75"
26920,"SUDOR YUZ BOYASI 6LI","KIRTASIYELER","EV","KITAP-DERGI-KIRTASIYE","1","27.50","2019-12-12 14:21:25","2019-12-12 14:21:25","27.50","27.50","27.50"
8902,"SAFIR TATLI KASIGI 6 LI","SAFIR","EV","MUTFAK GERECLERI","2","11.64","2019-08-07 08:34:57","2019-08-07 08:34:57","5.82","5.82","5.82"
23413,"DURU MERCIMEK 1 KG KIRMIZI FUTBOL *12*","DURU","GIDA","BAKLIYAT-MAKARNA","8","94.00","2019-02-05 21:43:45","2019-02-05 21:43:45","11.75","11.75","11.75"
12302,"OB.D.FIR.STAGES COCUK 5-7 *96*","ORAL B","KOZMETIK","AGIZ BAKIM","3","49.35","2019-12-07 08:17:07","2019-12-07 08:17:07","16.45","16.45","16.45"
21447,"KUCUK DOZER","OYUNCAK","OYUNCAK","ZEKA GELISTIRICI","5","27.25","2019-01-31 08:57:28","2019-08-31 08:36:46","5.45","5.45","5.45"
11672,"FAIRY YESIL BUL.MAK.KAPSUL 28 LI*6*","FAIRY","DETERJAN","BULASIK YIKAMA","7","126.42","2019-01-04 08:57:10","2019-01-04 08:57:10","18.06","18.06","18.06"
22030,"OYUNCAK KALP YASTIK NO.4 36 CM","OYUNCAK","OYUNCAK","ZEKA GELISTIRICI","1","22.90","2019-04-01 21:17:18","2019-04-01 21:17:18","22.90","22.90","22.90"
15579,"P.BA.FALCON PASTA TABAK TAKIM","PASA BAHCE","EV","MUTFAK GERECLERI","4","41.76","2019-03-09 19:07:52","2019-03-09 19:07:52","10.44","10.44","10.44"
9947,"CANTALI GUZELLIK SETI","OYUNCAK","OYUNCAK","ZEKA GELISTIRICI","6","168.60","2019-05-26 14:11:21","2019-05-26 14:11:21","28.10","28.10","28.10"
16399,"OYUNCAK BY.KART.TUFEK SETI","OYUNCAK","OYUNCAK","ZEKA GELISTIRICI","5","174.75","2019-02-11 15:27:08","2019-02-11 15:27:08","34.95","34.95","34.95"
24236,"A4 SPIRALLI TARAFTAR DEFTER BJK","KIRTASIYELER","EV","KITAP-DERGI-KIRTASIYE","4","17616.00","2019-05-01 16:20:27","2019-05-01 16:20:27","4404.00","4404.00","4404.00"
6180,"PROTEX 75 GR PRO BAKIM*36*","PROTEX","KOZMETIK","DUS-BANYO","7","8904.00","2019-01-11 19:53:35","2019-01-11 19:53:35","1272.00","1272.00","1272.00"
979,"KOZA BAYAN SLIP","KOZA","EV","TEKSTIL-GIYIM-AKSESUAR","10","16680.00","2019-01-26 12:06:58","2019-01-26 12:06:58","1668.00","1668.00","1668.00"
18758,"CALVE KETCAP ACILI 750 GR *8*","CALVE","GIDA","HAZIR YEMEK-KONSERVE-SALCA","8","48.96","2019-10-27 11:42:56","2019-10-27 11:42:56","6.12","6.12","6.12"
22955,"YILDIZ CINCIN","OYUNCAK","OYUNCAK","ZEKA GELISTIRICI","7","25.20","2019-07-30 15:27:43","2019-07-30 15:27:43","3.60","3.60","3.60"
12425,"PRT.UDAG WA0048 TEKLI CEREZLIK","UDAG","EV","MUTFAK GERECLERI","5","8880.00","2019-04-05 12:09:38","2019-04-05 12:09:38","1776.00","1776.00","1776.00"
298,"CARPEX CIFT KOKULU KLIMA YAZ/ALP ESINTISI","CARPEX","TEMIZLIK","KOKULAR","7","59.15","2019-06-17 15:09:28","2019-06-17 15:09:28","8.45","8.45","8.45"
23731,"TAFT SAC SPREYI 250 ML POWER EXPRES","TAFT","KOZMETIK","SAC BAKIM","9","179604.00","2019-11-05 08:02:17","2019-11-05 08:02:17","19956.00","19956.00","19956.00"
8932,"MUHTESEM RENKLER","KITAPLAR","EV","KITAP-DERGI-KIRTASIYE","3","17.28","2019-10-30 08:26:52","2019-10-30 08:26:52","5.76","5.76","5.76"
25938,"ALGIDA MARAS CILEK 6X750 ML","ALGIDA","SUT","DONDURMA-SUTLU TATLI","4","58.00","2019-08-27 08:14:22","2019-08-27 08:14:22","14.50","14.50","14.50"
9353,"MILUPA 200 GR MEYV.KOKTYL. *6*","MILUPA","BEBEK","HAZIR YEMEK-MAMA","1","3396.00","2019-12-17 15:27:43","2019-12-17 15:27:43","3396.00","3396.00","3396.00"
13132,"OYUNCAK KRT. SAHALI 2-LI BEYBILET","OYUNCAK","OYUNCAK","ZEKA GELISTIRICI","3","82.50","2019-03-10 15:09:28","2019-03-10 15:09:28","27.50","27.50","27.50"
5433,"ALGIDA 750 ML KAK-VAN.X6","ALGIDA","SUT","DONDURMA-SUTLU TATLI","2","9.60","2019-09-26 13:03:51","2019-09-26 13:03:51","4.80","4.80","4.80"
24566,"YAYLA BULGUR GURME 360 GR KINOALI *8*","YAYLA","GIDA","BAKLIYAT-MAKARNA","3","15.60","2019-08-29 13:13:49","2019-08-29 13:13:49","5.20","5.20","5.20"
4468,"H&SHOUL.450 ML MENTOL FER.+FIRCA *6*","H&SHOULDERS","KOZMETIK","DUS-BANYO","6","88.50","2019-03-11 10:20:40","2019-03-11 10:20:40","14.75","14.75","14.75"
21002,"HAYAL BEBEK TURKCE KONUSAN","OYUNCAK","OYUNCAK","ZEKA GELISTIRICI","9","544.05","2019-06-22 08:24:21","2019-12-15 16:57:16","60.45","60.45","60.45"
6958,"OYUNCAK BASKETBOL TOPU NO 5 SUPER GRIP","OYUNCAK","OYUNCAK","ZEKA GELISTIRICI","4","261.80","2019-11-21 08:01:06","2019-11-21 08:01:06","65.45","65.45","65.45"
20059,"ETI CRAX BAHARATLI 50 GR","ETI","GIDA","BISKUVI-CEREZ","7","6.30","2019-09-07 08:17:50","2019-09-07 08:17:50","0.90","0.90","0.90"
25842,"KUCUK PRENS / TUNA","KITAPLAR","EV","KITAP-DERGI-KIRTASIYE","3","10008.00","2019-12-23 20:50:12","2019-12-23 20:50:12","3336.00","3336.00","3336.00"
13364,"PRT.Everest SGM-X7 Usb Siyah Gaming Mouse Pad ve Oyuncu Mouse","EVEREST","EV","ELEKTRIK-ELEKTRONIK","8","319.20","2019-09-09 17:18:34","2019-09-09 17:18:34","39.90","39.90","39.90"
8516,"BEN10 VERSATIL KALEM","KIRTASIYELER","EV","KITAP-DERGI-KIRTASIYE","7","12.25","2019-03-11 20:50:12","2019-03-11 20:50:12","1.75","1.75","1.75"
25504,"UZAY MINI CHEETOS SHOTS KETCAP 17 GR *105*","UZAY","GIDA","BISKUVI-CEREZ","6","1368.00","2019-02-07 08:12:37","2019-02-07 08:12:37","228.00","228.00","228.00"
14559,"ODESAN 200 YP 5+2 SPR DEFTER","KIRTASIYELER","EV","KITAP-DERGI-KIRTASIYE","2","2448.00","2019-04-24 08:57:29","2019-04-24 08:57:29","1224.00","1224.00","1224.00"
21523,"NAZILLI KURU KIZARTMALIK BIBER","KURU MEYVE SEBZE","SEBZE","KURUTMALIK","6","29.40","2019-01-05 13:22:37","2019-01-05 13:22:37","4.90","4.90","4.90"
14651,"BENTO ERKEK TERLIK","OYUNCAK","OYUNCAK","ZEKA GELISTIRICI","10","197.50","2019-08-08 11:39:14","2019-08-08 11:39:14","19.75","19.75","19.75"
21524,"OPP BULGUR IRMIK POSET 1 KG","SARF","SARF","SARF","6","41.94","2019-03-14 13:34:29","2019-03-14 13:34:29","6.99","6.99","6.99"
80,"MONAMI DUST FREE SILGI BUYUK","KIRTASIYELER","EV","KITAP-DERGI-KIRTASIYE","7","10.50","2019-04-11 14:37:44","2019-04-11 14:37:44","1.50","1.50","1.50"
16336,"KIRTA.TURBO CAKMAKLI MIN 0.5-0.7","KIRTASIYELER","EV","KITAP-DERGI-KIRTASIYE","3","3.60","2019-06-14 14:52:06","2019-06-14 14:52:06","1.20","1.20","1.20"
4774,"REXONA WM STICK COTTON 50 ML","REXONA","KOZMETIK","PARFUM-DEODORANT","8","183.20","2019-01-22 08:46:41","2019-01-22 08:46:41","22.90","22.90","22.90"
1793,"EXCELLENCE KREM SAC BOYASI 6/32","EXCELLENCE","KOZMETIK","SAC BAKIM","9","269.10","2019-03-12 17:10:49","2019-09-29 16:31:17","29.90","29.90","29.90"
21101,"PENG.RECEL 800 GR AHUDUDU *12*","PENGUEN","KAHVALTILIK","BAL-RECEL","2","29.80","2019-07-12 19:16:19","2019-07-12 19:16:19","14.90","14.90","14.90"
27742,"GEZER FİLET ERKEK PARMAKARASI GT6YFM.08854.00","GEZER","EV","TEKSTIL-GIYIM-AKSESUAR","9","134.55","2019-10-30 09:59:11","2019-10-30 09:59:11","14.95","14.95","14.95"
18279,"TUTKU BAYAN GENİŞ ASKILI ÇITÇITLI BODY 4-XL BEYAZ","TUTKU","EV","TEKSTIL-GIYIM-AKSESUAR","9","112.41","2019-07-22 09:59:22","2019-07-22 09:59:22","12.49","12.49","12.49"
24336,"P.BA.52752 DORO SU BARDAK","PASA BAHCE","EV","MUTFAK GERECLERI","3","28.50","2019-01-12 13:07:33","2019-01-12 13:07:33","9.50","9.50","9.50"
20409,"ETI PAYKEK HAVUCLU CEV.TAR. 220 GR*6*","ETI","GIDA","BISKUVI-CEREZ","9","22032.00","2019-05-20 09:10:24","2019-05-20 09:10:24","2448.00","2448.00","2448.00"
24496,"P.BA 42461 MISIS G4U CAY BARDAGI","PASA BAHCE","EV","MUTFAK GERECLERI","1","9.90","2019-01-19 09:13:39","2019-01-19 09:13:39","9.90","9.90","9.90"
13698,"PRIMA IKIZ ACTIVE MAXI PLUS 34 LU*3*","PRIMA","BEBEK","BEBE MALZEMELERI","9","201.96","2019-03-30 08:28:22","2019-03-30 08:28:22","22.44","22.44","22.44"
11049,"GULSOY COCUK EVA","GULSOY","EV","TEKSTIL-GIYIM-AKSESUAR","5","21.00","2019-01-21 15:27:08","2019-01-21 15:27:08","4.20","4.20","4.20"
20967,"KARLIDAG SUT 1000 ML YARIM YAGLI *12*","KARLIDAG","KAHVALTILIK","SUT-YOGURT-PEYNIR","10","39.90","2019-10-13 09:13:39","2019-10-13 09:13:39","3.99","3.99","3.99"
21155,"AYTAC SUCUK 220 GR KANGAL ACILI *8*","AYTAC","ET","ISLENMIS ET","3","87.75","2019-04-13 08:27:11","2019-04-13 08:27:11","29.25","29.25","29.25"
1393,"GOLBASI TURP KIRMIZI","TURP","YESILLIK","GOLBASI MANAV","6","379656.00","2019-09-26 12:06:58","2019-09-26 12:06:58","63276.00","63276.00","63276.00"
14843,"P.BA.55521 KULPLU BUYUK BARDAK","PASA BAHCE","EV","MUTFAK GERECLERI","8","28.80","2019-08-25 08:17:25","2019-08-25 08:17:25","3.60","3.60","3.60"
27138,"S OFCAY DOSTANE 500 GR","OFCAY","CAY-KAHVE-SEKER","GAZSIZ ICECEK","10","75240.00","2019-08-02 08:55:15","2019-08-02 08:55:15","7524.00","7524.00","7524.00"
15856,"NAZILLI KURU MUSAKKALIK PATLICAN","KURU MEYVE SEBZE","SEBZE","KURUTMALIK","8","15.20","2019-11-26 08:47:33","2019-11-26 08:47:33","1.90","1.90","1.90"
19386,"PIKNIK 109-P JAPON KURDAN KAV. *24*","PIKNIK","KOZMETIK","AGIZ BAKIM URUNLERI","4","5.76","2019-08-18 15:41:31","2019-08-18 15:41:31","1.44","1.44","1.44"
26136,"POINT 11 KONULU 330 YP. AYRACLI DEFTER A4","KIRTASIYELER","EV","KITAP-DERGI-KIRTASIYE","4","63.80","2019-06-03 08:30:15","2019-06-03 08:30:15","15.95","15.95","15.95"
23739,"LION ILK ARABAM","OYUNCAK","OYUNCAK","ZEKA GELISTIRICI","4","319.96","2019-07-05 17:28:17","2019-07-05 17:28:17","79.99","79.99","79.99"
3450,"AKAT SAC SPREY 180 ML YESIL","AKAT","KOZMETIK","SAC BAKIM","9","251694864.00","2019-03-31 08:54:31","2019-03-31 08:54:31","27966096.00","27966096.00","27966096.00"
21738,"OYUNCAK BCR JEEP","OYUNCAK","OYUNCAK","ZEKA GELISTIRICI","7","34.30","2019-01-07 13:34:29","2019-01-07 13:34:29","4.90","4.90","4.90"
26365,"DAREN MEY.SODA ELMA 200 ML *24*","DAREN","SOGUK ICECEKLER","GAZLI ICECEK","2","1152.00","2019-02-05 08:32:01","2019-02-05 08:32:01","576.00","576.00","576.00"
26877,"GEZER 9031 PVC GONDOL ZENNE *12*","GEZER","EV","TEKSTIL-GIYIM-AKSESUAR","10","119.90","2019-09-08 17:53:12","2019-11-08 10:40:41","11.99","11.99","11.99"
17364,"ULKER 1187-7 HANIM.COKODA.246 GR*8*","ULKER","GIDA","BISKUVI-CEREZ","5","14.75","2019-08-19 08:42:30","2019-08-19 08:42:30","2.95","2.95","2.95"
16764,"RAMAZAN PAKETI NERGIS MERCIMEK KIRMIZI IC 1 KG","NERGIS","GIDA","BAKLIYAT-MAKARNA","7","31.08","2019-02-25 18:38:51","2019-08-29 08:14:22","4.44","4.44","4.44"
5407,"JACOBS MONARCH GOLD 200GR POS.*6*","JACOBS","SICAK ICECEKLER","GUNLUK ICECEK","1","19.86","2019-12-18 08:42:29","2019-12-18 08:42:29","19.86","19.86","19.86"
14333,"KENT DELUX SUTLU 146 GR *6*","KENT","SEKERLEME","CIKOLATA-GOFRET","9","70.20","2019-04-09 08:22:08","2019-04-09 08:22:08","7.80","7.80","7.80"
21696,"SIGARA KENT DRANGE GREY LONG","KENT","SIGARALAR","SIGARALAR","2","30.00","2019-04-30 09:37:53","2019-04-30 09:37:53","15.00","15.00","15.00"
846,"TORUNOGLU PEYNIR LUX VAKUMLU KG","TORUNOGLU","KAHVALTILIK","SUT-YOGURT-PEYNIR","1","22.95","2019-11-23 12:04:24","2019-11-23 12:04:24","22.95","22.95","22.95"
18510,"PRT.PAKMAYA PUD.BAL BADEM 2LI","PAKMAYA","GIDA","UNLU MAMUL-TATLI","7","12.53","2019-08-06 08:34:02","2019-08-06 08:34:02","1.79","1.79","1.79"
5728,"GEZER MERDANE FLİP FLOP GT5YMF.07271.00","GEZER","EV","TEKSTIL-GIYIM-AKSESUAR","6","83.40","2019-11-05 20:17:14","2019-11-05 20:17:14","13.90","13.90","13.90"
15053,"NERGIS KAH.TOPAK TEREYAGI 500 GR","NERGIS","KAHVALTILIK","TEREYAG-MARGARIN","8","110.88","2019-11-06 15:27:43","2019-11-06 15:27:43","13.86","13.86","13.86"
26202,"DOVE SAMP. 600 ML UZUN SACLAR *16*","DOVE","KOZMETIK","DUS-BANYO","8","143.20","2019-05-25 08:54:31","2019-05-25 08:54:31","17.90","17.90","17.90"
1538,"MAR.BIR.DOKME BIBERLI DOLMA XL (201-230)","MARMARA BIRLIK","KAHVALTILIK","YUMURTA-ZEYTIN","2","311424.00","2019-06-12 08:42:30","2019-06-12 08:42:30","155712.00","155712.00","155712.00"
18762,"KNORR 130 GR TAVUK CESNISI*24*","KNORR","GIDA","TUZ-BAHARAT","3","26.70","2019-11-16 20:50:12","2019-11-16 20:50:12","8.90","8.90","8.90"
22969,"PRATIK INGILIZCE KONUSMA KLAVUZU / GKUSU","KITAPLAR","EV","KITAP-DERGI-KIRTASIYE","5","37.20","2019-10-21 14:37:44","2019-10-21 14:37:44","7.44","7.44","7.44"
17428,"PIKNIK 0107 MUM SAMDAN 3 LU","PIKNIK","EV","MOBILYA","10","33480.00","2019-08-07 13:07:33","2019-08-07 13:07:33","3348.00","3348.00","3348.00"
13850,"P.BA.TEKLI CIRPICI NO 3","PASA BAHCE","EV","MUTFAK GERECLERI","9","18.36","2019-05-02 10:44:55","2019-05-02 10:44:55","2.04","2.04","2.04"
